;Vertex,頂点Index,位置_x,位置_y,位置_z,法線_x,法線_y,法線_z,エッジ倍率,UV_u,UV_v,追加UV1_x,追加UV1_y,追加UV1_z,追加UV1_w,追加UV2_x,追加UV2_y,追加UV2_z,追加UV2_w,追加UV3_x,追加UV3_y,追加UV3_z,追加UV3_w,追加UV4_x,追加UV4_y,追加UV4_z,追加UV4_w,ウェイト変形タイプ(0:BDEF1/1:BDEF2/2:BDEF4/3:SDEF/4:QDEF),ウェイト1_ボーン名,ウェイト1_ウェイト値,ウェイト2_ボーン名,ウェイト2_ウェイト値,ウェイト3_ボーン名,ウェイト3_ウェイト値,ウェイト4_ボーン名,ウェイト4_ウェイト値,C_x,C_y,C_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z
Vertex,18688,6.75828,6.7242,0.8908399,0.759147,0.6465858,0.074984,1,0.7812499,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18689,7.771587,5.599044,0.3320009,0.7593045,0.6464239,0.07478516,1,0.765625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18690,7.846976,5.599044,-0.4334337,0.7593045,0.6464239,0.07478516,1,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18691,7.227239,6.161622,0.9941377,0.7591788,0.6465729,0.07477277,1,0.78125,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18692,7.696198,5.599044,1.097435,0.7591788,0.6465729,0.07477277,1,0.78125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18693,3.036057,11.22482,-0.8037609,0.7599021,0.6454213,-0.07733072,1,0.734375,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18694,2.587361,11.7874,-0.5224468,0.7602344,0.645026,-0.07736449,1,0.7499999,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18695,3.065508,11.22482,-0.5143547,0.7602344,0.645026,-0.07736449,1,0.7499999,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18696,2.109215,12.34998,-0.5305389,0.7601933,0.6449798,-0.0781483,1,0.75,0.07142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18697,3.983163,10.09967,-0.8827823,0.7600348,0.6453814,-0.07635404,1,0.734375,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18698,3.543655,10.66224,-0.5062626,0.7602845,0.6450843,-0.07637914,1,0.7499999,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18699,4.021802,10.09967,-0.4981705,0.7602845,0.6450843,-0.07637914,1,0.7499999,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18700,4.930269,8.974512,-0.9618038,0.7601154,0.6453561,-0.07576446,1,0.734375,0.2857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18701,4.499949,9.53709,-0.4900784,0.7603153,0.6451179,-0.0757852,1,0.7499999,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18702,4.978096,8.974512,-0.4819863,0.7603153,0.6451179,-0.0757852,1,0.75,0.2857141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18703,5.877376,7.849356,-1.040825,0.7601686,0.6453395,-0.07537063,1,0.734375,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18704,5.456243,8.411934,-0.4738942,0.7603359,0.6451405,-0.07538725,1,0.75,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18705,5.934389,7.849356,-0.4658021,0.7603359,0.6451405,-0.07538725,1,0.75,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18706,6.824482,6.7242,-1.119847,0.7602063,0.6453278,-0.07508868,1,0.734375,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18707,6.412536,7.286777,-0.45771,0.7603497,0.6451574,-0.07510225,1,0.75,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18708,6.890683,6.7242,-0.4496179,0.7603497,0.6451574,-0.07510225,1,0.75,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18709,7.771588,5.599044,-1.198868,0.7602352,0.6453186,-0.07487631,1,0.734375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18710,7.6962,5.599044,-1.964303,0.7602352,0.6453186,-0.07487631,1,0.71875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18711,7.36883,6.161622,-0.4415258,0.760361,0.645169,-0.07488827,1,0.75,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18712,7.846976,5.599044,-0.4334337,0.760361,0.645169,-0.07488827,1,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18713,2.919383,11.22482,-1.371451,0.7291227,0.6451002,-0.2285299,1,0.703125,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18714,2.537646,11.7874,-1.006053,0.7300279,0.643975,-0.228813,1,0.7187501,0.1071428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18715,3.006606,11.22482,-1.093167,0.7300279,0.643975,-0.228813,1,0.7187501,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18716,2.068687,12.34998,-0.9189399,0.7294679,0.6438412,-0.2309659,1,0.7187501,0.07142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18717,3.830092,10.09967,-1.637226,0.7300453,0.6449869,-0.2258889,1,0.703125,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18718,3.475565,10.66224,-1.180281,0.730728,0.6441392,-0.2261001,1,0.7187501,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18719,3.944525,10.09967,-1.267394,0.730728,0.6441392,-0.2261001,1,0.7187501,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18720,4.740802,8.974512,-1.903,0.730601,0.644915,-0.2242921,1,0.703125,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18721,4.413484,9.53709,-1.354508,0.7311489,0.6442352,-0.2244603,1,0.7187501,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18722,4.882443,8.974512,-1.441621,0.7311489,0.6442352,-0.2244603,1,0.7187501,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18723,5.651511,7.849356,-2.168774,0.7309715,0.6448663,-0.2232222,1,0.7031249,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18724,5.351403,8.411934,-1.528735,0.7314292,0.6442987,-0.223362,1,0.71875,0.3214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18725,5.820362,7.849356,-1.615848,0.7314292,0.6442987,-0.223362,1,0.7187499,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18726,6.562221,6.7242,-2.434548,0.7312362,0.6448311,-0.2224554,1,0.7031249,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18727,6.289321,7.286777,-1.702962,0.7316291,0.6443441,-0.2225748,1,0.71875,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18728,6.758281,6.7242,-1.790076,0.7316291,0.6443441,-0.2225748,1,0.71875,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18729,7.47293,5.599044,-2.700322,0.7314352,0.644804,-0.2218794,1,0.703125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18730,7.24966,5.599044,-3.436341,0.7314352,0.644804,-0.2218794,1,0.6875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18731,7.227241,6.161622,-1.877189,0.7317795,0.6443772,-0.2219838,1,0.71875,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18732,7.6962,5.599044,-1.964303,0.7317795,0.6443772,-0.2219838,1,0.71875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18733,2.690519,11.22482,-1.906204,0.6687452,0.6452705,-0.3693319,1,0.6718749,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18734,2.39041,11.7874,-1.471075,0.6699822,0.6435937,-0.370015,1,0.6874999,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18735,2.83216,11.22482,-1.649736,0.6699822,0.6435937,-0.370015,1,0.6874999,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18736,1.94866,12.34998,-1.292415,0.6685316,0.6433941,-0.3729739,1,0.6874999,0.07142866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18737,3.529833,10.09967,-2.347896,0.6708676,0.6451015,-0.3657603,1,0.6718749,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18738,3.27391,10.66224,-1.828396,0.6718041,0.6438362,-0.3662706,1,0.6874999,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18739,3.71566,10.09967,-2.007057,0.6718041,0.6438362,-0.3662706,1,0.6874999,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18740,4.369148,8.974512,-2.789587,0.6721497,0.6449926,-0.3635924,1,0.671875,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18741,4.15741,9.53709,-2.185718,0.6729028,0.6439766,-0.3639998,1,0.6874999,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18742,4.59916,8.974512,-2.364378,0.6729028,0.6439766,-0.3639998,1,0.6874999,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18743,5.208463,7.849356,-3.231278,0.673007,0.6449177,-0.3621365,1,0.6718749,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18744,5.04091,8.411934,-2.543038,0.6736372,0.6440691,-0.3624748,1,0.6874999,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18745,5.48266,7.849356,-2.721699,0.6736372,0.6440691,-0.3624748,1,0.6874999,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18746,6.047777,6.7242,-3.67297,0.6736206,0.6448635,-0.3610904,1,0.6718749,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18747,5.92441,7.286777,-2.90036,0.6741623,0.6441343,-0.3613808,1,0.6874999,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18748,6.36616,6.7242,-3.07902,0.6741623,0.6441343,-0.3613808,1,0.6874999,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18749,6.887092,5.599044,-4.114661,0.6740823,0.6448208,-0.3603041,1,0.671875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18750,6.524523,5.599044,-4.792981,0.6740823,0.6448208,-0.3603041,1,0.65625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18751,6.80791,6.161622,-3.257681,0.6745572,0.6441826,-0.3605572,1,0.6874999,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18752,7.24966,5.599044,-3.436341,0.6745572,0.6441826,-0.3605572,1,0.6875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18753,2.358259,11.22482,-2.38747,0.5823502,0.6457723,-0.493808,1,0.640625,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18754,2.151313,11.7874,-1.899642,0.5836137,0.6438085,-0.4948793,1,0.65625,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18755,2.548877,11.22482,-2.162673,0.5836137,0.6438085,-0.4948793,1,0.65625,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18756,1.753748,12.34998,-1.636611,0.5812782,0.6435788,-0.4979178,1,0.6562499,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18757,3.093925,10.09967,-2.987482,0.5856037,0.6455727,-0.4902084,1,0.6406251,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18758,2.946442,10.66224,-2.425704,0.5865647,0.6440873,-0.4910127,1,0.65625,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18759,3.344006,10.09967,-2.688735,0.5865647,0.6440873,-0.4910127,1,0.65625,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18760,3.82959,8.974512,-3.587495,0.5875776,0.6454426,-0.4880127,1,0.640625,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18761,3.741571,9.53709,-2.951765,0.588353,0.6442481,-0.4886567,1,0.65625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18762,4.139135,8.974512,-3.214796,0.588353,0.6442481,-0.4886567,1,0.6562501,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18763,4.565256,7.849356,-4.187508,0.5889018,0.6453527,-0.4865332,1,0.640625,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18764,4.5367,8.411934,-3.477827,0.589552,0.6443535,-0.4870698,1,0.65625,0.3214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18765,4.934265,7.849356,-3.740858,0.589552,0.6443535,-0.4870698,1,0.65625,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18766,5.300921,6.7242,-4.78752,0.5898524,0.6452863,-0.4854685,1,0.640625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18767,5.331829,7.286777,-4.003888,0.5904113,0.6444284,-0.4859285,1,0.65625,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18768,5.729394,6.7242,-4.266919,0.5904113,0.6444284,-0.4859285,1,0.65625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18769,6.036587,5.599044,-5.387533,0.5905675,0.6452351,-0.4846666,1,0.640625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18770,5.54865,5.599044,-5.982085,0.5905675,0.6452351,-0.4846666,1,0.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18771,6.126958,6.161622,-4.52995,0.5910588,0.6444826,-0.4850688,1,0.65625,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18772,6.524523,5.599044,-4.792981,0.5910588,0.6444826,-0.4850688,1,0.65625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18773,1.935374,11.22482,-2.796752,0.4745505,0.6464078,-0.5974603,1,0.609375,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18774,1.829541,11.7874,-2.275284,0.4755741,0.6444605,-0.5987487,1,0.6249999,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18775,2.167642,11.22482,-2.612266,0.4755741,0.6444605,-0.5987487,1,0.6249999,0.1428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18776,1.49144,12.34998,-1.938302,0.4727319,0.6442398,-0.6012316,1,0.6249999,0.07142866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18777,2.539119,10.09967,-3.531406,0.4784037,0.6462055,-0.5945993,1,0.6093751,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18778,2.505743,10.66224,-2.949248,0.4791858,0.6447292,-0.5955714,1,0.625,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18779,2.843843,10.09967,-3.28623,0.4791858,0.6447292,-0.5955714,1,0.6250001,0.2142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18780,3.142864,8.974512,-4.26606,0.4807529,0.6460741,-0.5928448,1,0.609375,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18781,3.181944,9.53709,-3.623212,0.4813862,0.6448847,-0.5936254,1,0.6250001,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18782,3.520045,8.974512,-3.960194,0.4813862,0.6448847,-0.5936254,1,0.625,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18783,3.746609,7.849356,-5.000714,0.4823347,0.6459823,-0.5916588,1,0.609375,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18784,3.858146,8.411934,-4.297175,0.4828665,0.6449871,-0.5923104,1,0.625,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18785,4.196247,7.849356,-4.634158,0.4828665,0.6449871,-0.5923104,1,0.625,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18786,4.350354,6.7242,-5.735368,0.4834723,0.6459153,-0.5908028,1,0.6093749,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18787,4.534348,7.286777,-4.97114,0.4839305,0.645059,-0.591363,1,0.625,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18788,4.872449,6.7242,-5.308122,0.4839305,0.645059,-0.591363,1,0.625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18789,4.954099,5.599044,-6.470022,0.48433,0.6458631,-0.5901571,1,0.609375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18790,4.359547,5.599044,-6.957959,0.48433,0.6458631,-0.5901571,1,0.59375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18791,5.210549,6.161622,-5.645103,0.4847329,0.6451122,-0.5906474,1,0.625,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18792,5.54865,5.599044,-5.982085,0.4847329,0.6451122,-0.5906474,1,0.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18793,1.438112,11.22482,-3.118323,0.350355,0.6469762,-0.6772541,1,0.578125,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,18794,1.437461,11.7874,-2.583566,0.3509918,0.6453391,-0.6784853,1,0.59375,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
